t,x,y,z,speed_proxy,attractor,attractor_id
51.4,1.494769250395963,1.283771714687194,-0.4777102760299215,0.0001943976452056,sprott_c,9
51.5,1.4254266643585944,1.3006200173767697,-0.5913187328453914,0.0001671578106329,sprott_c,9
51.6,1.341988898678404,1.308559720440292,-0.6831298031324721,0.0001441554125721,sprott_c,9
51.7,1.247877309321524,1.3072580620335552,-0.7510788279960037,0.0001277906389306,sprott_c,9
51.8,1.146933116208134,1.2967626153423195,-0.7946387600688916,0.0001183684273571,sprott_c,9
51.9,1.043067464110931,1.2774880625419605,-0.814649914961227,0.0001145642730781,sprott_c,9
52.0,0.9399459789787536,1.25017218375659,-0.8130068581277792,0.0001142758671296,sprott_c,9
52.1,0.8407497192171003,1.2158094660987322,-0.7922818657715583,0.0001154362428795,sprott_c,9
52.2,0.7480315928661978,1.175572842044254,-0.7553594260790928,0.0001165189605627,sprott_c,9
52.3,0.6636656458595191,1.1307337964792823,-0.7051342862705118,0.0001166872627104,sprott_c,9
52.4,0.5888716422241396,1.0825890704671792,-0.6442979703974143,0.0001156910256154,sprott_c,9
52.5,0.5242907275988286,1.032399349156433,-0.575214857910449,0.0001136570185125,sprott_c,9
52.6,0.4700883138973004,0.9813424764916516,-0.4998735224773452,0.000110883610832,sprott_c,9
52.7,0.4260648773456626,0.9304814252138204,-0.4198924242728486,0.0001076937159259,sprott_c,9
52.8,0.3917614223269563,0.8807456816341889,-0.336559027396299,0.0001043543337434,sprott_c,9
52.9,0.3665520560696382,0.8329238547884656,-0.2508850943523808,0.0001010478166187,sprott_c,9
53.0,0.3497205240761165,0.7876650339611367,-0.1636658810560996,9.787436742940876e-05,sprott_c,9
53.1,0.3405204767577822,0.7454865070116178,-0.0755356864297853,9.486880901925597e-05,sprott_c,9
53.2,0.3382208822670154,0.7067857456277985,0.0129840236199232,9.202077871773498e-05,sprott_c,9
53.3,0.34213872282036,0.671854938346239,0.1014450681251751,8.929284212381896e-05,sprott_c,9
53.4,0.3516612551954736,0.6408967295063158,0.1894411093221002,8.663458318791973e-05,sprott_c,9
53.5,0.3662599456894873,0.6140401604576594,0.2765830000141443,8.399268130112426e-05,sprott_c,9
53.6,0.385497880799132,0.5913560913326964,0.3624792829608461,8.131785053418249e-05,sprott_c,9
