t,x,y,z,speed_proxy
0.0,0.1,0.1,0.1,9.801896875783752e-05
0.01,0.1001049501489499,0.10000051479660395,0.10989989666405955,9.801785490180836e-05
0.02,0.10021980131993463,0.10000211808184797,0.11979957329087468,9.801557746239771e-05
0.03,0.10034455490449212,0.10000489754849333,0.12969900978061602,9.801310110054529e-05
0.04,0.10047921272780908,0.10000894003272305,0.13959818595905504,9.801042515798777e-05
0.05,0.10062377708194817,0.10001433152714588,0.14949708157075797,9.800754892553063e-05
0.06,0.10077825075866309,0.1000211571939993,0.15939567627220322,9.80044716434735e-05
0.07,0.10094263708180912,0.10002950137854574,0.16929394962482125,9.800119250203001e-05
0.08,0.10111693993935698,0.10003944762265597,0.17919188108795567,9.799771064173951e-05
0.09,0.10130116381501805,0.10005107867857396,0.18908945001174393,9.799402515386986e-05
0.1,0.10149531381948877,0.10006447652285752,0.19898663562991623,9.799013508081229e-05
0.11,0.10169939572132267,0.10007972237048923,0.20888341705251076,9.798603941646692e-05
0.12,0.10191341597743804,0.10009689668915243,0.21877977325850365,9.798173710661822e-05
0.13,0.10213738176326984,0.1001160792136668,0.2286756830883513,9.797722704930031e-05
0.14,0.10237130100257412,0.10013734896057869,0.23857112523644325,9.797250809515317e-05
0.15,0.10261518239689361,0.10016078424290105,0.24846607824346334,9.7967579047767e-05
0.16,0.10286903545469314,0.10018646268499831,0.2583605204886564,9.796243866401658e-05
0.17,0.10313287052017356,0.10021446123761142,0.2682544301819983,9.795708565438518e-05
0.18,0.10340669880177294,0.10024485619301846,0.2781477853562668,9.795151868327699e-05
0.19,0.10369053240036416,0.10027772320032657,0.28804056385900967,9.79457363693189e-05
0.2,0.10398438433715738,0.1003131372808908,0.2979327433444082,9.79397372856523e-05
0.21,0.10428826858131703,0.10035117284385563,0.3078243012650322,9.793351996021362e-05
0.22,0.10460220007730177,0.1003919037018154,0.31771521486348336,9.792708287600414e-05
0.23,0.10492619477193708,0.10043540308658958,0.3276054611639245,9.792042447134978e-05
0.24,0.10526026964122942,0.10048174366510902,0.33749501696349,9.791354314015326e-05
0.25,0.10560444271693115,0.10053099755540994,0.3473838588235747,9.790643723213152e-05
0.26,0.1059587331128658,0.10058323634273163,0.3572719630609972,9.789910505304744e-05
0.27,0.10632316105102281,0.10063853109571495,0.36715930573903377,9.789154486493412e-05
0.28,0.10669774788743118,0.1006969523826981,0.377045862658319,9.788375488630478e-05
0.29,0.10708251613782152,0.10075857028810666,0.3869316093476086,9.787573329236066e-05
0.3,0.10747748950308601,0.10082345442893484,0.39681652105440074,9.786747821518897e-05
0.31,0.1078826928945456,0.10089167397131518,0.406700572735411,9.785898774395193e-05
0.32,0.1082981524590343,0.10096329764717377,0.41658373904689666,9.785025992507257e-05
0.33,0.10872389560380982,0.10103839377096852,0.4264659943348256,9.784129276241406e-05
0.34,0.10915995102130042,0.10111703025650794,0.436347312624885,9.783208421745181e-05
0.35000000000000003,0.10960634871369745,0.101199274633848,0.4462276676123246,9.782263220944444e-05
0.36,0.11006312001740332,0.10128519406626484,0.45610703265162994,9.781293461559838e-05
0.37,0.1105302976273445,0.10137485536730115,0.4659853807460201,9.780298927123028e-05
0.38,0.11100791562115939,0.10146832501788432,0.47586268453676406,9.77927939699285e-05
0.39,0.11149600948327061,0.10156566918351422,0.48573891629231103,9.778234646371341e-05
0.4,0.11199461612885155,0.10166695373151904,0.4956140478972284,9.77716444631957e-05
0.41000000000000003,0.11250377392769684,0.1017722442483774,0.5054880508409415,9.776068563773551e-05
0.42,0.11302352272800668,0.10188160605710513,0.5153608962062695,9.774946761560932e-05
0.43,0.11355390388009454,0.10199510423470536,0.5252325546577511,9.773798798416895e-05
0.44,0.11409496026002816,0.10211280362968057,0.5351029964297535,9.772624429001203e-05
0.45,0.11464673629321372,0.10223476887960527,0.5449721913143583,9.771423403915808e-05
0.46,0.11520927797793269,0.10236106442875822,0.5548401086490179,9.770195469722388e-05
0.47000000000000003,0.11578263290884147,0.10249175454581334,0.5647067173039751,9.768940368961335e-05
0.48,0.11636685030044334,0.10262690334158814,0.5745719856694393,9.767657840171296e-05
0.49,0.11696198101054275,0.10276657478684906,0.5844358816425117,9.76634761790971e-05
0.5,0.11756807756369154,0.10291083273017299,0.5942983726138525,9.765009432774336e-05
0.51,0.11818519417463708,0.1030597409158643,0.6041594254540826,9.763643011426561e-05
0.52,0.11881338677178185,0.10321336300192703,0.6140190064999116,9.762248076615658e-05
0.53,0.11945271302066467,0.1033717625780917,0.6238770815399842,9.760824347204373e-05
0.54,0.12010323234747282,0.10353500318389663,0.6337336158004376,9.759371538197072e-05
0.55,0.1207650059625953,0.10370314832682338,0.6435885739301606,9.757889360769394e-05
0.56,0.12143809688422674,0.10387626150048644,0.6534419199857462,9.756377522299536e-05
0.5700000000000001,0.12212256996203179,0.10405440620287704,0.6632936174161295,9.75483572640224e-05
0.58,0.12281849190087969,0.10423764595466126,0.6731436290469005,9.753263672965404e-05
0.59,0.12352593128465889,0.10442604431753261,0.6829919170642845,9.751661058188814e-05
0.6,0.1242449586001812,0.10461966491261938,0.6928384429987787,9.750027574625707e-05
0.61,0.12497564626118549,0.10481857143894724,0.7026831677084365,9.748362911228104e-05
0.62,0.12571806863245039,0.10502282769195737,0.7125260513617899,9.74666675339463e-05
0.63,0.1264723020540258,0.10523249758208103,0.7223670534203983,9.744938783021722e-05
0.64,0.12723842486559278,0.10544764515337089,0.7322061326210147,9.743178678559162e-05
0.65,0.12801651743096165,0.10566833460219013,0.7420432469573582,9.741386115069387e-05
0.66,0.12880666216271772,0.10589463029596004,0.7518783536614816,9.739560764290475e-05
0.67,0.12960894354702435,0.10612659679196704,0.7617114091847226,9.737702294704091e-05
0.68,0.13042344816859308,0.10636429885623029,0.7715423691782285,9.735810371608086e-05
0.6900000000000001,0.13125026473583015,0.10660780148243082,0.7813711884730405,9.733884657193885e-05
0.7000000000000001,0.1320894841061691,0.10685716991090341,0.7911978210597276,9.731924810629414e-05
