t,x,y,z,speed_proxy
0.0,-10.0,0.0,37.0,31.94447435380431
0.01,-6.3845564682890625,4.159520753044601,35.746433277481756,30.025816762343972
0.02,-2.694154624117059,7.754695045803675,34.43239505771358,25.383996110404137
0.03,0.8712673977920788,10.725270821210472,33.34228467383769,19.55320696235357
0.04,4.161102132280443,13.054662273058815,32.6636016714465,13.781160736308964
0.05,7.065245862741812,14.727155042966222,32.47961648928631,8.886539177478822
0.06,9.498744537118945,15.708561361442495,32.77562799273489,5.284852073443416
0.07,11.389198846091391,15.95165140238452,33.45092877548847,3.1487804890822906
0.08,12.672667330784146,15.420545270867803,34.337160185086915,2.5372890794009035
0.09,13.299544220174297,14.122991199786508,35.227368679554424,3.4037485520689574
0.1,13.24753390629362,12.13576477326231,35.91663468984742,5.4985744603231455
0.11,12.535345371354065,9.609555427917579,36.24677806442801,8.286627961764925
0.12,11.229758241814979,6.748290302052169,36.14071511504448,11.016456302112877
0.13,9.441392883644108,3.7707168366126056,35.61333736717797,12.957062092524467
0.14,7.30977529157479,0.8708297098969537,34.75599888866935,13.66068539300766
0.15,4.9830380326889845,-1.8077285543551636,33.703688023715664,13.082098664092225
0.16,2.5991176027393794,-4.17762893603629,32.599343122144106,11.506370663289946
0.17,0.27334809310994235,-6.198292664404888,31.56657545725338,9.36999539883188
0.18,-1.9061583208354338,-7.859383977540234,30.69483524288896,7.092587704027405
0.19,-3.8768475075604787,-9.164971498230242,30.035221811220516,4.983400506854201
0.2,-5.5965763892897495,-10.122584833686078,29.602892757140083,3.2230249917012617
0.21,-7.037689581040354,-10.738248824423694,29.3825535890662,1.8891532947068326
0.22,-8.1822156302166,-11.016651665107142,29.335073049950246,0.9944508664725833
0.23,-9.01911089840752,-10.96471361098177,29.404615534186732,0.5166360991411636
0.24,-9.543635325885544,-10.596519886407204,29.526306146813106,0.4135317985892428
0.25,-9.758316320550618,-9.93762022122988,29.634358231479133,0.6252468103269159
0.26,-9.674577145969666,-9.027071566163785,29.67008879926406,1.0712575801503241
0.27,-9.314007864326925,-7.916348552109115,29.58873854341385,1.651337067973885
0.28,-8.708454340578061,-6.665252075283828,29.363880227703216,2.2556158304154064
0.29,-7.898536968455944,-5.3358931173659485,28.988609212429033,2.782384056719152
0.3,-6.930738718824829,-3.9863500303047044,28.473516690456886,3.1566663477612655
0.31,-5.853633567896166,-2.6655083313912113,27.84227567970011,3.341691447588169
0.32,-4.7140206132520035,-1.4100074871170245,27.126154181352696,3.339251876492674
0.33,-3.5536579995865303,-0.24346368139388352,26.35875971936507,3.1804355721763344
0.34,-2.4070351479331995,0.8224644723861676,25.571924693295962,2.911772401190384
0.35000000000000003,-1.3003117492591532,1.785885496788111,24.793108993976695,2.5821120075351285
0.36,-0.25129780263419965,2.652066321214245,24.044246192109075,2.2335215266396045
0.37,0.7297960259022425,3.430925505353719,23.341698680520803,1.8969844122119064
0.38,1.6391459390676608,4.134917736320248,22.696911122786666,1.5919576594799327
0.39,2.477911512442241,4.7774063687626915,22.117397995185627,1.328211540545746
0.4,3.2508396592498263,5.371496629059197,21.60780040456704,1.1085249837583662
0.41000000000000003,3.9649970025851218,5.929241351000541,21.170850133884834,0.9312884389124266
0.42,4.628686446367975,6.461114668960056,20.808160164208594,0.7925496903287714
