t,x,y,z,speed_proxy
0.0,1.0,0.0,0.0,0.00010391252364991773
0.01,0.9999402124629813,0.010009807111666668,0.0019268395593723857,0.00010384845460057847
0.02,0.9997616681242764,0.02003846021204427,0.003714448633329948,0.00010377660467461885
0.03,0.9994655256732718,0.030084814146093593,0.005372878403880698,0.00010377651467774863
0.04,0.9990528583966201,0.040147732631334886,0.006911448828471008,0.00010383820526689732
0.05,0.9985246611341682,0.05022608745597261,0.008338802280753071,0.0001039530688242289
0.06,0.9978818567263438,0.06031875774246664,0.009662953208118262,0.00010411367905546992
0.07,0.9971253019906747,0.07042462927178138,0.010891334107082698,0.00010431362717242329
0.08,0.9962557932622713,0.08054259386389746,0.012030838094258546,0.00010454738092055583
0.09,0.9952740715304762,0.09067154881049712,0.0130878583291725,0.00010481016324277847
0.1,0.9941808272014617,0.10081039635603627,0.014068324525441427,0.00010509784782490566
0.11,0.9929767045143187,0.11095804322369558,0.014977736768639421,0.00010540686915774671
0.12,0.9916623056361168,0.12111340018296088,0.01582119684245824,0.00010573414508471669
0.13,0.990238194459508,0.13127538165582225,0.016603437249354046,0.00010607701009023998
0.14,0.9887049001246865,0.1414429053588021,0.017328848097678182,0.00010643315782989972
0.15,0.9870629202858883,0.15161489197822714,0.01800150201420847,0.0001068005916140894
0.16,0.9853127241411133,0.16179026487634815,0.018625177228938895,0.0001071775817378466
0.17,0.9834547552423624,0.17196794982608699,0.019203378967866704,0.00010756262870487193
0.18,0.9814894341023974,0.18214687477235209,0.01973935927926037,0.00010795443152709499
0.19,0.9794171606128464,0.19232596961801401,0.020236135409430516,0.00010835186039568819
0.2,0.9772383162873773,0.20250416603277152,0.020696506835294545,0.00010875393311782656
0.21,0.9749532663426488,0.2126803972832673,0.02112307105296657,0.00010915979479802093
0.22,0.9725623616288097,0.22285359808293168,0.021518238214163633,0.00010956870031551439
0.23,0.970065940420447,0.23302270446014317,0.021884244695348127,0.00010997999921167531
