t,x,y,z,speed_proxy
0.0,1.0,1.0,1.0,0.11629508884465764
0.01,1.0164445266476851,1.3403068852641833,0.9853067964765615,0.11971840470849171
0.02,1.0640080768067544,1.6885829819366613,0.9748989656650767,0.13171611240590458
0.03,1.1409961450491481,2.055222268357312,0.9695797816930865,0.15334285990069202
0.04,1.2468370265558493,2.4501118854853976,0.9705695550503979,0.18583634236081273
0.05,1.3819442186850208,2.8829840347065647,0.9795724502444935,0.231487071093362
0.06,1.5476228450555116,3.3637169226527055,0.9988893683523627,0.2937136880032572
0.07,1.7460115574649366,3.9025941752489524,1.0315809702183516,0.3772563835146396
0.08,1.9800528476649555,4.510527253842262,1.0816896774016376,0.4884842848916323
0.09,2.2534855417676956,5.19923979605015,1.1545339241458195,0.6358237559878368
0.1,2.570853414826934,5.981405778202949,1.2570923010050454,0.8303215687532628
0.11,2.9375232385198684,6.8707240208312825,1.398499476515102,1.0863596213931903
0.12,3.359703955024555,7.881898592649758,1.5906794306109815,1.422534337020255
0.13,3.8444557336497525,9.030476511438593,1.8491434342844508,1.8626998540875812
0.14,4.399672953194384,10.332468852900721,2.193978111837367,2.4371421655669283
0.15,5.034018052389415,11.803646900709042,2.651038779186774,3.183789595626644
0.16,5.756772973022946,13.458359779016245,3.253338219032518,4.149256130538355
0.17,6.577560862859717,15.307664657667098,4.042570192170862,5.389336087792231
0.18,7.505872426457304,17.3565009059743,5.070613984424974,6.968300055002558
0.19,8.550309493110124,19.599592362123943,6.400709213003005,8.955978875500112
0.2,9.717436141119581,22.015764696139367,8.10774459927286,11.421215591938207
0.21,11.010113003550007,24.560489047794757,10.276755282373284,14.419989659940871
0.22,12.425199323669432,27.156826394413613,12.998292810008392,17.976767820104357
0.23,13.950567979484788,29.685710057992654,16.358934613134902,22.05908583655824
0.24,15.561531979616703,31.97781637015568,20.425123659789893,26.54881045788139
0.25,17.21707177532198,33.81111590935173,25.219308270316585,31.219187213585172
0.26,18.856699755043923,34.92007287706146,30.689710589311087,35.7328330368672
0.27,20.39933242048583,35.02302586775119,36.67949254398524,39.67700947786921
0.28,21.745926820865353,33.87133945435262,42.90693462268688,42.64144179642184
0.29,22.787451205847603,31.315533613516564,48.972464399378055,44.318683464212754
0.3,23.41855174980222,27.370829329710674,54.40564880399331,44.58157099572074
0.31,23.555005515595234,22.254091525129166,58.751391316134935,43.4941165993946
0.32,23.15054523587699,16.366568605084524,61.672758601603526,41.25345380276205
0.33,22.20750104742336,10.217548229489598,63.031539959756934,38.109621437296084
0.34,20.7772138393834,4.313768130779516,62.91202635241248,34.31619726527134
0.35000000000000003,18.949966388161926,-0.9424655649137215,61.57986881465435,30.122546539693108
0.36,16.838137372023894,-5.310716833004605,59.39874413702466,25.778368385340524
0.37,14.55815543243827,-8.715463464533979,56.74189674745028,21.522891282496335
0.38,12.215973464100031,-11.209485596134245,53.927757661315056,17.55876949115695
0.39,9.898328695059082,-12.922110746224382,51.1898510533227,14.02811689703439
0.4,7.669648105041794,-14.012186394111138,48.675304752935844,11.00403863881673
0.41000000000000003,5.573072947558954,-14.635253411655556,46.45979191184641,8.498490831199167
0.42,3.6337691094465683,-14.925702994457646,44.56785646006577,6.479394744748375
0.43,1.86303462680214,-14.990326865561263,42.99177843438688,4.88923136949896
0.44,0.2622619213937418,-14.908797887139757,41.706112415562394,3.6603366128315464
0.45,-1.1737075253530258,-14.73748712440518,40.677558129847505,2.7253198728652683
0.46,-2.453974494147099,-14.514312155525008,39.870977479405575,2.023005880372042
0.47000000000000003,-3.589680079472096,-14.263390842103655,39.25266064078402,1.501065959858479
0.48,-4.592695541154649,-13.99898638196741,38.79182249997579,1.1165436068423227
0.49,-5.474772288157177,-13.728625583989196,38.46106231408173,0.8352203069060907
0.5,-6.247031866286847,-13.455457516017978,38.236278691755246,0.6304586956803439
0.51,-6.9196974623366945,-13.179984503330688,38.09634463099311,0.4819045634746636
0.52,-7.501990933725444,-12.901302724061058,38.022717320005846,0.37425015731017597
0.53,-8.00213885115585,-12.617970615588654,37.99907357159184,0.29614889315964754
0.54,-8.42744645852234,-12.328598090199002,38.01101062899514,0.23930753220637035
0.55,-8.78441005817436,-12.032226275253631,38.045822424634174,0.197749171404889
0.56,-9.078846834210701,-11.728548986419638,38.09234518023998,0.16722643998913914
0.5700000000000001,-9.316027309983452,-11.418013734463617,38.14085827193287,0.1447606393528092
0.58,-9.500800173735106,-11.10183101721427,38.18302331294318,0.12828395067322546
0.59,-9.637702618537768,-10.781914877947498,38.21184449100583,0.11636517600997939
0.6,-9.731051995334921,-10.460774133823088,38.22163516276509,0.10800309793162899
0.61,-9.785016704879853,-10.141371352439116,38.20797879300876,0.10247464842390398
0.62,-9.803665987743273,-9.826964850076951,38.1676759778255,0.0992274164420871
0.63,-9.790999672360337,-9.520947202180036,38.09867305828375,0.09780764844838263
0.64,-9.75096002804352,-9.226691721169452,37.99997133770705,0.09781600876579426
0.65,-9.687428643768428,-8.947415992915102,37.87151886153913,0.09888420460369941
0.66,-9.604211715594666,-8.686068947423237,37.7140889008293,0.10066634663873546
0.67,-9.505017289306508,-8.445245243602917,37.529150605338955,0.10283973856323154
0.68,-9.39342790107091,-8.227128181536546,37.31873777689631,0.10511071363446056
0.6900000000000001,-9.272871735093196,-8.033460113840365,37.08532146805381,0.10722213905203934
0.7000000000000001,-9.14659493273826,-7.865537555448455,36.83169130983442,0.10896022271730313
0.71,-9.01763710660234,-7.724226964452357,36.5608493195007,0.11015920021265369
0.72,-8.88881149744526,-7.609996490743022,36.275918635453635,0.11070328155100417
0.73,-8.762690615220334,-7.522958810073455,35.98006834291061,0.11052585167898829
0.74,-8.641597668809196,-7.462920384303793,35.67645441753756,0.10960633074250216
0.75,-8.527603639612062,-7.4294330000215085,35.36817590160782,0.10796532218008315
0.76,-8.422529505390154,-7.4218441226278085,35.05824476926016,0.1056587408611143
0.77,-8.327952874564357,-7.439343359540416,34.74956752772776,0.1027715618249454
0.78,-8.245218140518096,-7.481003073787057,34.4449364082502,0.09941170613452105
0.79,-8.175449197472203,-7.545811871580309,34.14702797802545,0.0957044223663421
0.8,-8.119563758338707,-7.6327002713712595,33.858407102972464,0.09178736020305973
0.81,-8.07828836411325,-7.740558334096374,33.58153436302108,0.08780638676322171
0.8200000000000001,-8.05217325840765,-7.868245396800344,33.318775227099174,0.08391207815625679
0.8300000000000001,-8.041606406426776,-8.014592316974896,33.0724095032538,0.08025673275887774
0.84,-8.046826054606143,-8.178396821532681,32.844639769467584,0.07699169857951133
0.85,-8.067931347739348,-8.358412683996134,32.637597650834486,0.07426478190230672
0.86,-8.10489064004204,-8.553333548321977,32.45334693483869,0.07221750443152558
0.87,-8.15754725302462,-8.761772298612192,32.293882611095476,0.0709819980640107
0.88,-8.225622546160492,-8.982236959129192,32.16112499298801,0.07067736802792182
0.89,-8.308716277624434,-9.213104213565419,32.05690813850849,0.07140541563652472
0.9,-8.406304344418402,-9.452591767364892,31.98296185231647,0.07324569162911251
0.91,-8.517734107147236,-9.698730948075578,31.94088663969458,0.07624995074744716
0.92,-8.642217627694006,-9.94934114625472,31.93212111730524,0.08043619790514893
0.93,-8.778823280576358,-10.20200793607898,31.957901588560734,0.08578265402870988
