t,x,y,z,speed_proxy
0.0,0.1,0.1,0.1,9.801998875816077e-05
0.01,0.10010495016599621,0.10000051479664564,0.10989994817945037,9.801995480887165e-05
0.02,0.10021980145933007,0.10000211808253487,0.11979978540458683,9.801992683144178e-05
0.03,0.10034455538516487,0.10000489755202945,0.12969950063540678,9.801987905989357e-05
0.04,0.1004792138913816,0.10000894004407275,0.13959908273783864,9.801981049407723e-05
0.05,0.1006237794018031,0.10001433155527242,0.1494985204829756,9.801972020096394e-05
0.06,0.10077825484901495,0.10002115725318128,0.1593978025461827,9.801960731407594e-05
0.07,0.10094264370679105,0.10002950148977079,0.16929691750607814,9.801947103295553e-05
0.08,0.10111695002213165,0.10003944781509107,0.17919585384339057,9.801931062267206e-05
0.09,0.10130117844692207,0.10005107899111197,0.18909459993969252,9.801912541336888e-05
0.1,0.1014953342692202,0.1000644770057395,0.19899314407601196,9.80189147998525e-05
0.11,0.10169942344418115,0.10007972308700235,0.20889147443132222,9.80186782412228e-05
0.12,0.1019134526246275,0.10009689771740309,0.21878957908091165,9.801841526054613e-05
0.13,0.10213742919127355,0.10011608064842917,0.22868744599463342,9.801812544457284e-05
0.14,0.10237136128261223,0.10013735091521847,0.23858506303503665,9.801780844350093e-05
0.15,0.10261525782447349,0.10016078685137468,0.24848241795537931,9.801746397078397e-05
0.16,0.10286912855926289,0.10018646610392778,0.2583794983975235,9.801709180298961e-05
0.17,0.10313298407488924,0.10021446564843507,0.268276291889714,9.801669177970274e-05
0.18,0.10340683583339039,0.10024486180421818,0.2781727858442401,9.801626380348042e-05
0.19,0.10369069619926612,0.10027773024973194,0.2880689675549814,9.801580783985887e-05
0.2,0.10398457846752736,0.10031314603806073,0.29796482419483816,9.801532391740965e-05
0.21,0.10428849689147096,0.1003511836125384,0.307860342813046,9.801481212784937e-05
0.22,0.10460246671018915,0.10039191682248785,0.31775551033237515,9.801427262620518e-05
0.23,0.10492650417582323,0.10043541893907632,0.32765031354621527,9.801370563103463e-05
0.24,0.1052606265805709,0.10048176267128293,0.33754473911554433,9.801311142470166e-05
0.25,0.1056048522834565,0.10053102018197498,0.34743877356578307,9.801249035371244e-05
0.26,0.10595920073687397,0.10058326310408927,0.35733240328353383,9.801184282910701e-05
0.27,0.10632369251291203,0.10063856255691568,0.36722561451320407,9.8011169326915e-05
0.28,0.10669834932947118,0.10069698916247946,0.37711839335351427,9.801047038867128e-05
0.29,0.10708319407618232,0.10075861306201946,0.38701072575388956,9.800974662199284e-05
0.3,0.10747825084013664,0.10082350393255927,0.39690259751073487,9.800899870122452e-05
0.31,0.10788354493143679,0.10089173100356874,0.40679399426359314,9.800822736814776e-05
0.32,0.10829910290857893,0.10096336307371291,0.4166849014911857,9.800743343275507e-05
0.33,0.10872495260367578,0.10103846852768619,0.42657530450733416,9.800661777409833e-05
0.34,0.1091611231475304,0.10111711535312919,0.43646518845676346,9.800578134120213e-05
0.35000000000000003,0.10960764499457093,0.10119937115762599,0.44635453831078425,9.800492515405126e-05
0.36,0.11006454994765603,0.10128530318577987,0.45624333886285473,9.800405030465361e-05
0.37,0.11053187118276134,0.10137497833636515,0.46613157472402,9.800315795817351e-05
0.38,0.11100964327355681,0.10146846317955359,0.4760192303182282,9.80022493541463e-05
0.39,0.11149790221588521,0.10156582397421343,0.485906289877522,9.800132580776916e-05
0.4,0.11199668545215187,0.10166712668527933,0.4957927374371043,9.800038871127062e-05
0.41000000000000003,0.11250603189563588,0.10177243700119182,0.5056785568302761,9.799943953536817e-05
0.42,0.11302598195473289,0.10188182035140478,0.5155637316832461,9.799847983080509e-05
0.43,0.1135565775571399,0.10199534192395962,0.5254482454098092,9.799751122996956e-05
0.44,0.11409786217399213,0.102113066683125,0.5353320812058923,9.79965354486101e-05
0.45,0.11464988084396248,0.10223505938710097,0.5452152220439667,9.799555428763983e-05
0.46,0.11521268019733359,0.10236138460578664,0.5550976506673239,9.799456963502735e-05
0.47000000000000003,0.11578630848005322,0.10249210673861049,0.5649793495842129,9.799358346778439e-05
0.48,0.11637081557778303,0.10262729003242255,0.5748603010618376,9.799259785405373e-05
0.49,0.11696625303995131,0.10276699859944784,0.5847404871202109,9.799161495529074e-05
0.5,0.11757267410381998,0.10291129643530061,0.5946198895258639,9.79906370285521e-05
0.51,0.1181901337185764,0.10306024743705894,0.604498489785408,9.798966642888654e-05
0.52,0.1188186885694603,0.10321391542139922,0.6143762691389462,9.798870561182573e-05
0.53,0.11945839710193658,0.1033723641427907,0.6242532085533311,9.798775713599602e-05
