t,x,y,z,speed_proxy
0.0,0.1,0.0,0.0,1.0589512118582401e-06
0.01,0.09974035430293403,4.978723322127028e-06,0.0009957462207648316,1.0536909909942855e-06
0.02,0.09948148208085954,1.986323655937547e-05,0.001986330431559857,1.043353369544498e-06
0.03,0.09922347986867265,4.457635720854368e-05,0.00297177413675579,1.0332540215476194e-06
0.04,0.09896644318182513,7.904131311619651e-05,0.003952099739980083,1.023390578676136e-06
0.05,0.09871046652311,0.00012318175062662703,0.004927330531776078,1.013760726384499e-06
0.06,0.09845564338950978,0.00017692174257975045,0.005897490677359156,1.0043622033866035e-06
0.07,0.09820206627910556,0.0002401857961602578,0.006862605204470218,9.951928011442421e-07
0.08,0.0979498266980451,0.00031289886059936134,0.0078226999913268,9.862503633664667e-07
0.09,0.09769901516756825,0.0003949863347304701,0.008777801754672132,9.775327855197201e-07
0.1,0.09744972123108808,0.00048637407440013826,0.009727938037922386,9.69038014348677e-07
0.11,0.0972020334613259,0.0005869883997356331,0.01067313719941243,9.607640474077228e-07
0.12,0.09695603946749862,0.0006967561022704746,0.011613428400740306,9.527089326029769e-07
0.13,0.09671182590255673,0.0008156044519293014,0.012548841595210674,9.448707677447766e-07
0.14,0.09646947847047142,0.0009434612038734222,0.01347940751637748,9.372477001105389e-07
0.15,0.09622908193356917,0.0010802546052084132,0.014405157666686015,9.298379260179498e-07
0.16,0.09599072011991219,0.0012259134015551278,0.015326124306214616,9.226396904083898e-07
0.17,0.09575447593072328,0.0013803668434854833,0.016242340441516144,9.156512864405025e-07
0.18,0.09552043134785364,0.0015435446928243955,0.01715383981455947,9.088710550938729e-07
0.19,0.09528866744129191,0.00171537722881923,0.018060656891771075,9.022973847827324e-07
0.2,0.09505926437671325,0.0018957952541781436,0.018962826853176965,8.959287109795984e-07
0.21,0.09483230142306677,0.0020847301009786893,0.01986038558164499,8.897635158488255e-07
0.22,0.09460785696020006,0.0022821136364480563,0.02075336965222773,8.838003278899709e-07
0.23,0.09438600848651933,0.0024878782686163234,0.021641816321606038,8.780377215909355e-07
0.24,0.09416683262668372,0.0027019569518440976,0.02252576351763335,8.72474317090791e-07
0.25,0.0939504051393326,0.002924283192225913,0.02340524982898084,8.671087798522442e-07
0.26,0.09373680092484428,0.0031547910528707647,0.02428031449488349,8.619398203437228e-07
