t,x,y,z,speed_proxy
0.0,0.1,0.0,0.0,1.0254561754538884e-06
0.01,0.09982017851182075,4.982703461811121e-06,0.0009965418107179935,1.021892088857661e-06
0.02,0.0996407798563075,1.9895007902239794e-05,0.001989505826193215,1.0149236229962875e-06
0.03,0.09946190221192405,4.468335033913699e-05,0.0029789031409388506,1.0081619871564385e-06
0.04,0.09928364304642733,7.929437021234861e-05,0.0039647458023509274,1.0016062446422401e-06
0.05,0.09910609912021406,0.00012367491870325184,0.004947046802012897,9.95255501804269e-07
0.06,0.0989293664897537,0.0001777720679476878,0.005925820067048036,9.891089079775703e-07
0.07,0.09875354051110595,0.00024153312014286348,0.00690108045152036,9.83165655428155e-07
0.08,0.09857871584352193,0.0003149056165488064,0.00787284372788473,9.77424979308014e-07
0.09,0.09840498645312734,0.0003978373463849661,0.008841126578486819,9.718861576186649e-07
0.1,0.09823244561668658,0.0004902763556225668,0.009805946587113586,9.665485111832658e-07
0.11,0.09806118592544626,0.0005921709556733244,0.01076732223059494,9.614114036273132e-07
0.12,0.09789129928905708,0.0007034697319751531,0.011725272870457184,9.564742413679299e-07
0.13,0.09772287693957268,0.0008241215524754929,0.012679818744628896,9.517364736118146e-07
0.14,0.09755600943552416,0.0009540755760129016,0.013630980959199858,9.471975923618472e-07
0.15,0.09739078666606912,0.0010932812605975617,0.014578781480233616,9.428571324323996e-07
0.16,0.09722729785521403,0.0012416883715913622,0.015523243125634297,9.387146714733839e-07
0.17,0.09706563156610847,0.0013992469897882226,0.01646438955706823,9.347698300030614e-07
0.18,0.0969058757054104,0.001565907519395338,0.01740224527194098,9.310222714496682e-07
0.19,0.09674811752772097,0.0017416206959160263,0.018336835595430312,9.274717022018768e-07
0.2,0.09659244364008786,0.0019263375939348707,0.01926818667257568,9.241178716681665e-07
0.21,0.09643894000657581,0.002120009634805857,0.020196325460424748,9.209605723451238e-07
0.22,0.09628769195290345,0.0023225885942442133,0.021121279720237505,9.179996398946858e-07
0.23,0.09613878417114505,0.002534026609822662,0.022043078009748435,9.152349532304465e-07
0.24,0.09599230072449619,0.0027542761883728073,0.022961749675487333,9.126664346130353e-07
0.25,0.09584832505210214,0.0029832902132923846,0.023877324845159188,9.102940497545877e-07
0.26,0.09570693997394797,0.0032210219517591018,0.02478983442008367,9.081178079324247e-07
0.27,0.09556822769580918,0.003467425061851815,0.025699310067694686,9.061377621119442e-07
0.28,0.09543226981426184,0.00372245359957978,0.026605784214100456,9.043540090787998e-07
0.29,0.09529914732175114,0.00398606202582073,0.02750929003670459,9.027666895804397e-07
0.3,0.09516894061171731,0.0042582052131685385,0.028409861456888598,9.013759884770287e-07
0.31,0.09504172948377784,0.004538838452691219,0.02930753313275628,9.0018213490186e-07
0.32,0.094917593148965,0.004827917460600039,0.030202340451940413,8.991854024312796e-07
0.33,0.09479661023501759,0.005125398384830508,0.031094319524472166,8.983861092641982e-07
0.34,0.09467885879172602,0.0054312378115360166,0.03198350717571362,8.977846184113052e-07
0.35000000000000003,0.09456441629632954,0.005745392771494904,0.03286994093935384,8.973813378939779e-07
0.36,0.09445335965896479,0.006067820746431743,0.03375365905046883,8.971767209530131e-07
0.37,0.09434576522816458,0.006398479675253616,0.034634700438645805,8.971712662672165e-07
0.38,0.09424170879640613,0.006737327960202187,0.03551310472117207,8.973655181819763e-07
0.39,0.09414126560570744,0.007084324472922343,0.036388912196288974,8.977600669478415e-07
0.4,0.09404451035327133,0.007439428560448221,0.03726216383651115,8.983555489692061e-07
0.41000000000000003,0.09395151719717573,0.007802600051107407,0.038132901282011536,8.9915264706322e-07
0.42,0.09386235976210977,0.008173799260344106,0.03900116683407234,9.001520907289012e-07
0.43,0.09377711114515427,0.008552986996462104,0.0398670034486024,9.013546564266824e-07
0.44,0.09369584392160618,0.0089401245662883,0.0407304547297212,9.027611678683523e-07
0.45,0.09361863015084575,0.00933517378075765,0.04159156492340978,9.043724963175197e-07
0.46,0.09354554138224569,0.009738096960420302,0.04245037891122895,9.061895609007625e-07
0.47000000000000003,0.09347664866112149,0.010148856940871757,0.04330694220410503,9.08213328929415e-07
0.48,0.09341202253472192,0.010567417078106848,0.04416130093618332,9.104448162321936e-07
0.49,0.0933517330582589,0.010993741253798378,0.04501350185874965,9.128850874987647e-07
0.5,0.093295849800976,0.011427793880501205,0.045863592334220306,9.155352566342514e-07
0.51,0.09324444185225447,0.011869539906782613,0.04671162033020037,9.183964871248661e-07
0.52,0.09319757782775641,0.012318944822279762,0.04755763441361095,9.214699924147884e-07
0.53,0.09315532587560375,0.01277597466268507,0.04840168374488539,9.247570362942919e-07
0.54,0.09311775368259272,0.013240596014660305,0.049243818072234644,9.282589332993257e-07
0.55,0.09308492848044259,0.013712776020680233,0.050084087725982156,9.319770491225933e-07
0.56,0.09305691705207826,0.014192482383806632,0.05092254361296828,9.359128010362801e-07
0.5700000000000001,0.09303378573794567,0.014679683372393488,0.05175923721102457,9.400676583265494e-07
0.58,0.09301560044235938,0.015174347824724191,0.05259422056351803,9.444431427398264e-07
0.59,0.09300242663988145,0.01567644515358155,0.05342754627396546,9.490408289411275e-07
0.6,0.09299432938173115,0.016185945350751445,0.05425926750071824,9.538623449844614e-07
0.61,0.09299137330222426,0.01670281899146093,0.055089437951717425,9.589093727954143e-07
0.62,0.09299362262524181,0.01722703723875158,0.05591811187931957,9.641836486661135e-07
