t,x,y,z,speed_proxy
0.0,0.1,0.0,0.0,0.00010099999166652636
0.01,0.0999949999583323,-0.0010000166666604268,0.009999996666624997,0.00010099996666440957
0.02,0.09997999933330695,-0.0020001333406212164,0.019999973331249858,0.00010099996667971387
0.03,0.09995499662470493,-0.0030004500583872854,0.02999990998387261,0.00010099996677326919
0.04,0.09991998933167441,-0.004001066914886421,0.03999978659848211,0.00010099996704726122
0.05,0.09987497395200033,-0.005002084092715033,0.049999583125039666,0.00010099996764497725
0.06,0.09981994598108132,-0.006003601891425113,0.05999927948144417,0.0001009999687510337
0.07,0.09975489991061347,-0.007005720756866167,0.0699988555454751,0.00010099997059166955
0.08,0.09967982922698038,-0.008008541310595935,0.07999829114670787,0.00010099997343510573
0.09,0.09959472640934867,-0.009012164379373749,0.08999756605839603,0.00010099997759197193
0.1,0.09949958292746816,-0.01001669102475042,0.09999665998931453,0.00010099998341580032
0.11,0.09939438923917543,-0.011022222572768622,0.10999555257555856,0.00010099999130358752
0.12,0.0992791347876,-0.012028860643787801,0.11999422337229201,0.00010100000169642656
0.13,0.09915380799807144,-0.0130367071824477,0.1299926518454402,0.00010100001508020906
0.14,0.09901839627472606,-0.014045864487784703,0.13999081736332064,0.00010100003198639811
0.15,0.09887288599681174,-0.015056435243515263,0.14998869918820615,0.000101000052992875
0.16,0.09871726251468894,-0.01606852254850082,0.1599862764678145,0.00010100007872486083
0.17,0.09855151014552613,-0.01708222994740867,0.16998352822671836,0.00010100010985591194
0.18,0.09837561216868748,-0.018097661461583443,0.17998043335766956,0.00010100014710899441
0.19,0.09818955082081092,-0.019114921620143888,0.18997697061283142,0.00010100019125763821
0.2,0.09799330729057382,-0.02013411549131988,0.19997311859491304,0.0001010002431271724
0.21,0.09778686171314416,-0.021155348714044668,0.209968855748199,0.00010100030359604268
0.22,0.09757019316431446,-0.022178727529817522,0.21996416034946803,0.00010100037359721667
0.23,0.09734327965431558,-0.023204358814852197,0.22995901049879414,0.00010100045411967622
0.24,0.09710609812130758,-0.024232350112526658,0.23995338411022343,0.00010100054620999945
0.25,0.09685862442454451,-0.025262809666149823,0.24994725890231978,0.00010100065097403873
0.26,0.09660083333720997,-0.02629584645206124,0.2599406123885724,0.00010100076957869258
0.27,0.09633269853891971,-0.02733157021307975,0.26993342186765823,0.00010100090325377928
0.28,0.09605419260788822,-0.02837009149231754,0.2799256644135519,0.00010100105329401112
0.29,0.09576528701275505,-0.029411521667376036,0.2899173168654756,0.0001010012210610734
0.3,0.09546595210406734,-0.030455972984940505,0.2999083558176819,0.00010100140798581777
0.31,0.09515615710541424,-0.03150355859579035,0.30989875760906077,0.00010100161557056585
0.32,0.09483587010420913,-0.03255439259024235,0.3198884983125642,0.00010100184539152926
0.33,0.09450505804211522,-0.033608590034044476,0.32987755372443894,0.00010100209910135259
0.34,0.09416368670510972,-0.03466626700473799,0.3398658993532598,0.0001010023784317854
0.35000000000000003,0.09381172071318215,-0.03572754062850604,0.34985351040875523,0.00010100268519647971
0.36,0.09344912350966159,-0.03679252911752711,0.35984036179041556,0.00010100302129392636
0.37,0.09307585735016771,-0.03786135180785203,0.3698264280758758,0.0001010033887105322
0.38,0.09269188329118053,-0.038934129197823616,0.37981168350906297,0.00010100378952384189
0.39,0.09229716117822293,-0.040010982987058304,0.38979610198809955,0.00010100422590591517
0.4,0.0918916496336507,-0.041092036116009464,0.39977965705295226,0.0001010047001268573
0.41000000000000003,0.09147530604404379,-0.04217741280613253,0.4097623218728168,0.00010100521455851763
0.42,0.09104808654719292,-0.04326723860067234,0.41974406923322827,0.00010100577167835838
0.43,0.09060994601867506,-0.04436164040609345,0.42972487152288646,0.00010100637407349855
0.44,0.09016083805801131,-0.04546074653417485,0.4397047007201853,0.00010100702444494584
0.45,0.08970071497440046,-0.04656468674479044,0.4496835283794353,0.0001010077256120209
0.46,0.08922952777202119,-0.04767359228939749,0.45966132561676754,0.00010100848051698112
0.47000000000000003,0.08874722613489572,-0.04878759595525555,0.46963806309570705,0.00010100929222985236
0.48,0.08825375841130766,-0.04990683211039862,0.47961371101240374,0.00010101016395347941
0.49,0.08774907159776606,-0.05103143674938411,0.489588239080508,0.0001010110990288058
0.5,0.0872331113225082,-0.05216154753984238,0.49956161651567843,0.00010101210094038635
0.51,0.08670582182853263,-0.053297303869851216,0.5095338120197075,0.00010101317332214521
0.52,0.08616714595615432,-0.054438846896160124,0.5195047937642522,0.00010101431996339612
0.53,0.08561702512507319,-0.05558631959328979,0.5294745293741552,0.00010101554481512703
0.54,0.08505539931594709,-0.05673986680353262,0.5394429859103413,0.0001010168519965639
0.55,0.08448220705146035,-0.05789963528788092,0.5494101298522751,0.00010101824580203031
0.56,0.08389738537687808,-0.059065773777909496,0.5593759270799628,0.00010101973070810325
0.5700000000000001,0.08330086984007684,-0.06023843302864062,0.5693403428554829,0.00010102131138109621
